# Enhanced TOEFL Vocabulary Import File
# Generated by Claude Code Enhanced Anki Processor
#separator:tab
#html:true
#notetype:Enhanced TOEFL Vocabulary
#deck:toefl3800-rank3-enhanced
#guid column:1
#tags column:6
# Field mapping: GUID  < /dev/null |  Word | Definition | Examples | Etymology | Tags
# Enhanced TOEFL Vocabulary Import File
# Generated by Claude Code Enhanced Anki Processor
#separator:tab
#html:true
#notetype:Enhanced TOEFL Vocabulary
#deck:toefl3800-enhanced-test
#guid column:1
#tags column:6
# Field mapping: GUID | Word | Definition | Examples | Etymology | Tags
lc.qGy=7}{	<div class="word">burden</div>	<div class='definition'><strong>負担、重荷、負わせる</strong></div>	<div class="examples">1. The heavy backpack was a burden during the hike.<br>2. Financial debt became a serious burden for the family.<br>3. Don't burden yourself with unnecessary worries.</div>	<div class="etymology">語源：古英語「byrþen」（運ぶもの）<br>「bear（運ぶ）」と同根で「背負うべき重いもの」</div>	claude-generated toefl rank3 enhanced
q5Z?,xyS/s	<div class="word">superb</div>	<div class='definition'><strong>素晴らしい、卓越した、見事な</strong></div>	<div class="examples">1. The chef prepared a superb five-course meal.<br>2. Her superb performance earned a standing ovation.<br>3. The view from the mountain top was superb.</div>	<div class="etymology">語源：ラテン語「superbus」（優秀な）<br>「super（上の）」から「他より優れた・素晴らしい」</div>	claude-generated toefl rank3 enhanced
JJ)tGy9wWy	<div class="word">frugal</div>	<div class='definition'><strong>質素な、節約の、倹約な</strong></div>	<div class="examples">1. His frugal lifestyle allowed him to save money.<br>2. The frugal meal consisted of rice and vegetables.<br>3. Frugal habits helped her survive tough economic times.</div>	<div class="etymology">語源：ラテン語「frugalis」（実りのある）<br>「frux（果実）」から「実用的で無駄のない」</div>	claude-generated toefl rank3 enhanced
AviCFC[LJe	<div class="word">dubious</div>	<div class='definition'><strong>疑わしい、怪しげな、不確実な</strong></div>	<div class="examples">1. The evidence against him was dubious at best.<br>2. She gave him a dubious look when he explained.<br>3. The company's dubious practices led to investigation.</div>	<div class="etymology">語源：ラテン語「dubius」（疑わしい）<br>「duo（二つ）」から「二つの間で迷う・疑わしい」</div>	claude-generated toefl rank3 enhanced
oabVa}(U?{	<div class="word">cardinal</div>	<div class='definition'><strong>主要な、基本的な、枢機卿</strong></div>	<div class="examples">1. The cardinal rule is to always tell the truth.<br>2. Honesty is a cardinal virtue in business.<br>3. The cardinal wore his red ceremonial robes.</div>	<div class="etymology">語源：ラテン語「cardinalis」（蝶番の）<br>「cardo（蝶番）」から「全てが回転する中心・最重要」</div>	claude-generated toefl rank3 enhanced
HOq=q(YS0r	<div class="word">detergent</div>	<div class='definition'><strong>洗剤、洗浄剤</strong></div>	<div class="examples">1. This detergent removes even the toughest stains.<br>2. Use mild detergent for delicate fabrics.<br>3. Biological detergents contain enzymes for cleaning.</div>	<div class="etymology">語源：ラテン語「detergere」（拭き取る）<br>「de-（離れて）+ tergere（拭く）」から「汚れを拭き取るもの」</div>	claude-generated toefl rank3 enhanced
h1O5B/.[,O	<div class="word">tacit</div>	<div class='definition'><strong>暗黙の、無言の、言外の</strong></div>	<div class="examples">1. There was a tacit understanding between them.<br>2. His silence gave tacit approval to the plan.<br>3. The tacit agreement had never been written down.</div>	<div class="etymology">語源：ラテン語「tacitus」（沈黙の）<br>「tacere（黙る）」から「言葉にしない・暗黙の」</div>	claude-generated toefl rank3 enhanced
pbb76xjtPr	<div class="word">mucous membrane</div>	<div class='definition'><strong>粘膜</strong></div>	<div class="examples">1. The nasal mucous membrane filters air we breathe.<br>2. Infections can affect the mucous membranes.<br>3. The stomach's mucous membrane protects against acid.</div>	<div class="etymology">語源：「mucous（粘液の）+ membrane（膜）」<br>「粘液を分泌する薄い膜」状の組織</div>	claude-generated toefl rank3 enhanced
"nt{Iad+`1#"	<div class="word">grim</div>	<div class='definition'><strong>厳しい、陰鬱な、恐ろしい</strong></div>	<div class="examples">1. The economic forecast painted a grim picture.<br>2. His grim expression revealed his disappointment.<br>3. The soldiers faced the grim reality of war.</div>	<div class="etymology">語源：古英語「grimm」（激しい）<br>ゲルマン語起源で「厳しく恐ろしい」様子</div>	claude-generated toefl rank3 enhanced
"CEQ3_w#6^i"	<div class="word">catastrophe</div>	<div class='definition'><strong>大惨事、破滅、大災害</strong></div>	<div class="examples">1. The earthquake was a natural catastrophe.<br>2. Poor planning led to a financial catastrophe.<br>3. The oil spill was an environmental catastrophe.</div>	<div class="etymology">語源：ギリシャ語「katastrophe」（転覆）<br>「kata-（下に）+ strophein（回す）」から「ひっくり返る災難」</div>	claude-generated toefl rank3 enhanced
oC7ajbZ~Jp	<div class="word">invoice</div>	<div class='definition'><strong>送り状、請求書、請求する</strong></div>	<div class="examples">1. Please pay the invoice within 30 days.<br>2. The company invoiced us for the repairs.<br>3. Check the invoice carefully for any errors.</div>	<div class="etymology">語源：古フランス語「envois」（送るもの）<br>「en-（中に）+ voie（道）」から「送られる文書」</div>	claude-generated toefl rank3 enhanced
IoEs^2/3(G	<div class="word">barely</div>	<div class='definition'><strong>かろうじて、ほとんど〜ない、やっと</strong></div>	<div class="examples">1. She barely passed the difficult exam.<br>2. There was barely enough food for everyone.<br>3. He could barely contain his excitement.</div>	<div class="etymology">語源：「bare（裸の）+ -ly（副詞）」<br>「裸同然・最小限で」という意味から</div>	claude-generated toefl rank3 enhanced
K%EX,zxjoD	<div class="word">ardent</div>	<div class='definition'><strong>熱心な、情熱的な、燃えるような</strong></div>	<div class="examples">1. She was an ardent supporter of environmental causes.<br>2. His ardent love for music shaped his career.<br>3. The ardent flames consumed the dry forest.</div>	<div class="etymology">語源：ラテン語「ardere」（燃える）<br>「燃えるような」情熱や熱意を表す</div>	claude-generated toefl rank3 enhanced
ikCj3$f_(=	<div class="word">stake</div>	<div class='definition'><strong>利害、賭け金、杭、賭ける</strong></div>	<div class="examples">1. She had a financial stake in the company's success.<br>2. The vampire was killed with a wooden stake.<br>3. He staked his reputation on the project's outcome.</div>	<div class="etymology">語源：古英語「staca」（杭）<br>「刺す・固定する杭」から「利害・賭けるもの」</div>	claude-generated toefl rank3 enhanced
P$qN_%)Z/H	<div class="word">brand-new</div>	<div class='definition'><strong>真新しい、未使用の、最新の</strong></div>	<div class="examples">1. She bought a brand-new car from the dealership.<br>2. The brand-new software has many advanced features.<br>3. Their brand-new house still smelled like fresh paint.</div>	<div class="etymology">語源：「brand（焼印）+ new（新しい）」<br>「焼印を押したばかりの新品」という意味</div>	claude-generated toefl rank3 enhanced
x~X27BMFlL	<div class="word">resignation</div>	<div class='definition'><strong>辞職、諦め、辞表</strong></div>	<div class="examples">1. His resignation shocked the entire company.<br>2. She accepted the bad news with quiet resignation.<br>3. The resignation letter was submitted yesterday.</div>	<div class="etymology">語源：「re-（再び）+ sign（署名する）」<br>「再び署名して手放す」ことから「辞職・諦め」</div>	claude-generated toefl rank3 enhanced
c_+{Yxdj;^	<div class="word">jargon</div>	<div class='definition'><strong>専門用語、業界用語、隠語</strong></div>	<div class="examples">1. Medical jargon can be confusing for patients.<br>2. The report was full of technical jargon.<br>3. Please explain it without using legal jargon.</div>	<div class="etymology">語源：古フランス語「jargon」（鳥のさえずり）<br>「理解できない音」から「専門的で難解な言葉」</div>	claude-generated toefl rank3 enhanced
l4-cOo$-;4	<div class="word">tornado</div>	<div class='definition'><strong>竜巻、トルネード</strong></div>	<div class="examples">1. The tornado destroyed several houses in its path.<br>2. Tornado warnings were issued for the entire county.<br>3. The meteorologist tracked the tornado on radar.</div>	<div class="etymology">語源：スペイン語「tronada」（雷雨）<br>「回転する激しい嵐」を表す</div>	claude-generated toefl rank3 enhanced
"ezY+#S35WI"	<div class="word">emancipate</div>	<div class='definition'><strong>解放する、自由にする、独立させる</strong></div>	<div class="examples">1. Lincoln emancipated the slaves during the Civil War.<br>2. Education can emancipate people from poverty.<br>3. The revolution emancipated the country from colonial rule.</div>	<div class="etymology">語源：ラテン語「emancipare」（手から離す）<br>「e-（外に）+ manus（手）+ capere（取る）」から「束縛から解放する」</div>	claude-generated toefl rank3 enhanced
Cx/H{`DUju	<div class="word">adverse</div>	<div class='definition'><strong>不利な、有害な、逆の</strong></div>	<div class="examples">1. Adverse weather conditions delayed the flight.<br>2. The medication had adverse side effects.<br>3. Adverse publicity damaged the company's reputation.</div>	<div class="etymology">語源：ラテン語「adversus」（向かい合う）<br>「ad-（〜に向かって）+ versus（回転した）」から「反対・有害」</div>	claude-generated toefl rank3 enhanced
di>ilBtl=(	<div class="word">affiliate</div>	<div class='definition'><strong>提携する、加入する、関連会社</strong></div>	<div class="examples">1. The local store is affiliated with a national chain.<br>2. She decided to affiliate with the political party.<br>3. Our affiliate company handles overseas operations.</div>	<div class="etymology">語源：ラテン語「affiliare」（養子にする）<br>「ad-（〜に）+ filius（息子）」から「家族として迎える・提携」</div>	claude-generated toefl rank3 enhanced
g)vrJH%Ix<	<div class="word">simultaneous</div>	<div class='definition'><strong>同時の、同時発生の</strong></div>	<div class="examples">1. The simultaneous translation allowed global communication.<br>2. Both events occurred at simultaneous times.<br>3. The simultaneous release created market confusion.</div>	<div class="etymology">語源：ラテン語「simul」（同時に）<br>「同じ時間に起こる」という意味</div>	claude-generated toefl rank3 enhanced
"t}zqT%S05#"	<div class="word">supreme</div>	<div class='definition'><strong>最高の、至上の、究極の</strong></div>	<div class="examples">1. The Supreme Court made a landmark decision.<br>2. She made the supreme sacrifice for her country.<br>3. Quality is of supreme importance in our products.</div>	<div class="etymology">語源：ラテン語「supremus」（最も高い）<br>「super（上の）」の最上級形から「最高・至高」</div>	claude-generated toefl rank3 enhanced
rZmy+o@W6/	<div class="word">quarry</div>	<div class='definition'><strong>採石場、獲物、探し出す</strong></div>	<div class="examples">1. Marble was extracted from the ancient quarry.<br>2. The hunter tracked his quarry through the forest.<br>3. Archaeologists quarried facts from historical documents.</div>	<div class="etymology">語源：古フランス語「quarriere」（四角い石）<br>「正方形に切り出す場所」から「採石場・目標物」</div>	claude-generated toefl rank3 enhanced
yAE.4}~omc	<div class="word">counterpart</div>	<div class='definition'><strong>対応する人、相手方、対等の存在</strong></div>	<div class="examples">1. The CEO met with his counterpart from the rival company.<br>2. This enzyme is the human counterpart to the bacterial version.<br>3. She discussed the issue with her Japanese counterpart.</div>	<div class="etymology">語源：「counter（対の）+ part（部分）」<br>「対をなす相手側の部分」</div>	claude-generated toefl rank3 enhanced
B{Bi=Nxtw9	<div class="word">pasteurization</div>	<div class='definition'><strong>低温殺菌、パスツール殺菌</strong></div>	<div class="examples">1. Pasteurization makes milk safe to drink.<br>2. The pasteurization process kills harmful bacteria.<br>3. Louis Pasteur invented the pasteurization method.</div>	<div class="etymology">語源：「Pasteur（パスツール）+ -ization（化）」<br>細菌学者パスツールが開発した「低温殺菌法」</div>	claude-generated toefl rank3 enhanced
h*y8*.zB*S	<div class="word">hay</div>	<div class='definition'><strong>干し草、牧草</strong></div>	<div class="examples">1. Farmers store hay in barns for winter feeding.<br>2. The horses ate fresh hay from the meadow.<br>3. Hay fever affects many people during spring.</div>	<div class="etymology">語源：古英語「heg」（刈り取られた草）<br>「刈って乾燥させた草」を意味</div>	claude-generated toefl rank3 enhanced
mCt^CQt*j0	<div class="word">unearth</div>	<div class='definition'><strong>発掘する、掘り出す、明るみに出す</strong></div>	<div class="examples">1. Archaeologists unearthed ancient pottery fragments.<br>2. The investigation unearthed evidence of corruption.<br>3. She unearthed old photographs in the attic.</div>	<div class="etymology">語源：「un-（外に）+ earth（地球・土）」<br>「土の中から外に出す」という意味</div>	claude-generated toefl rank3 enhanced
LEmU>mF_U}	<div class="word">relevancy</div>	<div class='definition'><strong>関連性、適切性、妥当性</strong></div>	<div class="examples">1. The evidence lacked relevancy to the case.<br>2. Students questioned the relevancy of the curriculum.<br>3. The relevancy of this research is immediately apparent.</div>	<div class="etymology">語源：ラテン語「relevare」（持ち上げる）<br>「重要として取り上げる価値がある」関係</div>	claude-generated toefl rank3 enhanced
j8PI+I*@0W	<div class="word">runoff</div>	<div class='definition'><strong>流出水、決選投票、流れ</strong></div>	<div class="examples">1. Agricultural runoff polluted the nearby river.<br>2. The election required a runoff between the top candidates.<br>3. Heavy rain caused dangerous street runoff.</div>	<div class="etymology">語源：「run（走る）+ off（離れて）」<br>「流れて離れていく」水や選挙での「決選」</div>	claude-generated toefl rank3 enhanced
eFRmZh5jF;	<div class="word">trim</div>	<div class='definition'><strong>刈り込む、切る、整える</strong></div>	<div class="examples">1. He trims the hedge every two weeks.<br>2. She trimmed her hair to shoulder length.<br>3. The company trimmed its budget to reduce costs.</div>	<div class="etymology">語源：古英語「trymman」（強くする）<br>「きちんと整えて強くする」意味</div>	claude-generated toefl rank3 enhanced
l2,1llr:cz	<div class="word">sodium</div>	<div class='definition'><strong>ナトリウム</strong></div>	<div class="examples">1. Table salt contains sodium and chlorine.<br>2. High sodium intake can raise blood pressure.<br>3. Sodium is an essential mineral for human health.</div>	<div class="etymology">語源：ラテン語「natrium」から英語「sodium」<br>アラビア語「suda（頭痛薬）」が語源の化学元素</div>	claude-generated toefl rank3 enhanced
y|2vEh:lt{	<div class="word">coherent</div>	<div class='definition'><strong>首尾一貫した、まとまりのある、理路整然とした</strong></div>	<div class="examples">1. She presented a coherent argument for the proposal.<br>2. His explanation was clear and coherent.<br>3. The patient was barely coherent after the accident.</div>	<div class="etymology">語源：ラテン語「cohaerere」（くっつく）<br>「co-（共に）+ haerere（くっつく）」から「一致・一貫」</div>	claude-generated toefl rank3 enhanced
bxfrNb{_Bi	<div class="word">oppression</div>	<div class='definition'><strong>抑圧、圧迫、弾圧</strong></div>	<div class="examples">1. The people fought against political oppression.<br>2. Economic oppression kept many families in poverty.<br>3. The oppression of free speech angered citizens.</div>	<div class="etymology">語源：ラテン語「oppressio」（押し下げる）<br>「ob-（上に）+ premere（押す）」で「力で押さえつけること」</div>	claude-generated toefl rank3 enhanced
hyy_*}pVAB	<div class="word">enmity</div>	<div class='definition'><strong>敵意、憎悪、敵対関係</strong></div>	<div class="examples">1. The enmity between the families lasted for generations.<br>2. Political enmity divided the community.<br>3. Their business rivalry created personal enmity.</div>	<div class="etymology">語源：古フランス語「enemistié」（敵対）<br>「enemy（敵）」から「敵対的な感情・関係」</div>	claude-generated toefl rank3 enhanced
e55EVHbN4	<div class="word">bovine</div>	<div class='definition'><strong>牛の、牛科の、鈍い</strong></div>	<div class="examples">1. Bovine diseases can affect the entire herd.<br>2. The veterinarian specialized in bovine medicine.<br>3. His bovine expression showed little intelligence.</div>	<div class="etymology">語源：ラテン語「bovinus」（牛の）<br>「bos（牛）」から「牛に関する・牛のように鈍い」</div>	claude-generated toefl rank3 enhanced
r5(wcB|zzc	<div class="word">reclaim</div>	<div class='definition'><strong>取り戻す、開墾する、再生する</strong></div>	<div class="examples">1. She reclaimed her lost property from the thief.<br>2. Engineers reclaimed land from the sea.<br>3. The factory reclaims metal from old machinery.</div>	<div class="etymology">語源：「re-（再び）+ claim（要求する）」<br>「再び自分のものとして要求する」</div>	claude-generated toefl rank3 enhanced
OKmV{KOibA	<div class="word">apathetic</div>	<div class='definition'><strong>無関心な、無気力な、冷淡な</strong></div>	<div class="examples">1. Voters seemed apathetic about the upcoming election.<br>2. The apathetic student showed no interest in learning.<br>3. Her apathetic response disappointed everyone.</div>	<div class="etymology">語源：「apathy（無関心）+ -ic（〜の性質）」<br>「感情や興味を持たない」状態</div>	claude-generated toefl rank3 enhanced
j~oA[57`VL	<div class="word">asymmetric</div>	<div class='definition'><strong>非対称の、不釣り合いの</strong></div>	<div class="examples">1. The building had an asymmetric design.<br>2. Asymmetric warfare uses unconventional tactics.<br>3. The artist preferred asymmetric compositions.</div>	<div class="etymology">語源：「a-（not）+ symmetric（対称の）」<br>「対称性がない・バランスが取れていない」</div>	claude-generated toefl rank3 enhanced
E+gJJLK>6&	<div class="word">mitigate</div>	<div class='definition'><strong>和らげる、軽減する、緩和する</strong></div>	<div class="examples">1. The medicine helped mitigate her severe headaches.<br>2. Trees can mitigate the effects of climate change.<br>3. Proper planning mitigates project risks.</div>	<div class="etymology">語源：ラテン語「mitigare」（和らげる）<br>「mitis（穏やかな）」から「厳しさを和らげる」</div>	claude-generated toefl rank3 enhanced
C&J]WAaVcK	<div class="word">tribute</div>	<div class='definition'><strong>賛辞、貢物、敬意</strong></div>	<div class="examples">1. The memorial was a tribute to fallen soldiers.<br>2. Ancient tribes paid tribute to powerful rulers.<br>3. Her success is a tribute to hard work.</div>	<div class="etymology">語源：ラテン語「tributum」（分配されたもの）<br>「tribuere（分配する）」から「捧げもの・敬意」</div>	claude-generated toefl rank3 enhanced
EH!(Yrw!V?	<div class="word">conscience</div>	<div class='definition'><strong>良心、道徳意識、自責の念</strong></div>	<div class="examples">1. His conscience bothered him after lying.<br>2. She acted according to her conscience.<br>3. The politician had no conscience about corruption.</div>	<div class="etymology">語源：ラテン語「conscientia」（共に知る）<br>「con-（共に）+ scire（知る）」から「心の中で知っている正しさ」</div>	claude-generated toefl rank3 enhanced
vDH?mDH}xS	<div class="word">render</div>	<div class='definition'><strong>与える、もたらす、表現する</strong></div>	<div class="examples">1. The accident rendered him unable to walk.<br>2. Artists render emotions through their work.<br>3. The service rendered was exceptional.</div>	<div class="etymology">語源：古フランス語「rendre」（返す）<br>「re-（戻す）+ dare（与える）」から「与える・表現する」</div>	claude-generated toefl rank3 enhanced
g-nv&48;-F	<div class="word">submissive</div>	<div class='definition'><strong>従順な、服従する、大人しい</strong></div>	<div class="examples">1. The dog was trained to be submissive to commands.<br>2. Traditional culture expected wives to be submissive.<br>3. His submissive attitude helped avoid conflict.</div>	<div class="etymology">語源：「submit（服従する）+ -ive（〜の性質）」<br>「下に置く」から「従順に従う」性質</div>	claude-generated toefl rank3 enhanced
M}?$Xq|^?A	<div class="word">outright</div>	<div class='definition'><strong>率直に、完全に、即座に</strong></div>	<div class="examples">1. He refused the offer outright.<br>2. The plan was an outright failure.<br>3. She owned the property outright.</div>	<div class="etymology">語源：「out（外に）+ right（正しく）」<br>「隠すことなく正直に・完全に」</div>	claude-generated toefl rank3 enhanced
<-OzT<!5P	<div class="word">nominal</div>	<div class='definition'><strong>名目上の、わずかな、名前だけの</strong></div>	<div class="examples">1. The king has only nominal power.<br>2. There was a nominal fee for the service.<br>3. The company's nominal head was actually powerless.</div>	<div class="etymology">語源：ラテン語「nominalis」（名前の）<br>「nomen（名前）」から「名前だけの・実質のない」</div>	claude-generated toefl rank3 enhanced
lc.qGy=7}{	<div class="word">burden</div>	<div class='definition'><strong>負担、重荷、苦労</strong></div>	<div class="examples">1. Financial difficulties were a heavy burden.<br>2. She didn't want to burden others with her problems.<br>3. The tax burden fell on middle-class families.</div>	<div class="etymology">語源：古英語「byrþen」（運ぶもの）<br>「bear（運ぶ）」と同根で「背負うべき重いもの」</div>	claude-generated toefl rank3 enhanced
q5Z?,xyS/s	<div class="word">superb</div>	<div class='definition'><strong>素晴らしい、見事な、優秀な</strong></div>	<div class="examples">1. The restaurant served superb French cuisine.<br>2. Her performance was absolutely superb.<br>3. The hotel offered superb customer service.</div>	<div class="etymology">語源：ラテン語「superbus」（優秀な）<br>「super（上の）」から「他より優れた・素晴らしい」</div>	claude-generated toefl rank3 enhanced
JJ)tGy9wWy	<div class="word">frugal</div>	<div class='definition'><strong>質素な、倹約の、無駄のない</strong></div>	<div class="examples">1. His frugal lifestyle helped him save money.<br>2. The company adopted frugal spending policies.<br>3. She prepared a frugal but nutritious meal.</div>	<div class="etymology">語源：ラテン語「frugalis」（実りのある）<br>「frux（果実）」から「実用的で無駄のない」</div>	claude-generated toefl rank3 enhanced
AviCFC[LJe	<div class="word">dubious</div>	<div class='definition'><strong>疑わしい、怪しげな、不確実な</strong></div>	<div class="examples">1. The business deal seemed dubious to investors.<br>2. I'm dubious about his claims of success.<br>3. The evidence was of dubious quality.</div>	<div class="etymology">語源：ラテン語「dubius」（疑わしい）<br>「duo（二つ）」から「二つの間で迷う・疑わしい」</div>	claude-generated toefl rank3 enhanced
oabVa}(U?{	<div class="word">cardinal</div>	<div class='definition'><strong>主要な、基本的な、最重要の</strong></div>	<div class="examples">1. Honesty is a cardinal virtue in business.<br>2. The cardinal rule is to respect others.<br>3. Safety is of cardinal importance in this job.</div>	<div class="etymology">語源：ラテン語「cardinalis」（蝶番の）<br>「cardo（蝶番）」から「全てが回転する中心・最重要」</div>	claude-generated toefl rank3 enhanced
HOq=q(YS0r	<div class="word">detergent</div>	<div class='definition'><strong>洗剤、洗浄剤</strong></div>	<div class="examples">1. This detergent removes tough stains effectively.<br>2. Use mild detergent for delicate fabrics.<br>3. Eco-friendly detergents protect the environment.</div>	<div class="etymology">語源：ラテン語「detergere」（拭き取る）<br>「de-（離れて）+ tergere（拭く）」から「汚れを拭き取るもの」</div>	claude-generated toefl rank3 enhanced
h1O5B/.[,O	<div class="word">tacit</div>	<div class='definition'><strong>暗黙の、無言の、言葉に出さない</strong></div>	<div class="examples">1. They had a tacit agreement to avoid the topic.<br>2. His tacit approval was enough to proceed.<br>3. There was tacit understanding between them.</div>	<div class="etymology">語源：ラテン語「tacitus」（沈黙の）<br>「tacere（黙る）」から「言葉にしない・暗黙の」</div>	claude-generated toefl rank3 enhanced
pbb76xjtPr	<div class="word">mucous membrane</div>	<div class='definition'><strong>粘膜</strong></div>	<div class="examples">1. The mucous membrane in the nose filters air.<br>2. Dry air can irritate mucous membranes.<br>3. The stomach's mucous membrane protects against acid.</div>	<div class="etymology">語源：「mucous（粘液の）+ membrane（膜）」<br>「粘液を分泌する薄い膜」状の組織</div>	claude-generated toefl rank3 enhanced
"nt{Iad+`1#"	<div class="word">grim</div>	<div class='definition'><strong>厳しい、残忍な、陰気な</strong></div>	<div class="examples">1. The economic outlook looks grim.<br>2. He had a grim expression on his face.<br>3. The war brought grim realities to light.</div>	<div class="etymology">語源：古英語「grimm」（激しい）<br>ゲルマン語起源で「厳しく恐ろしい」様子</div>	claude-generated toefl rank3 enhanced
"CEQ3_w#6^i"	<div class="word">catastrophe</div>	<div class='definition'><strong>大災害、破滅、大変動</strong></div>	<div class="examples">1. The earthquake was a natural catastrophe.<br>2. Poor planning led to a financial catastrophe.<br>3. Climate change could cause global catastrophe.</div>	<div class="etymology">語源：ギリシャ語「katastrophe」（転覆）<br>「kata-（下に）+ strophein（回す）」から「ひっくり返る災難」</div>	claude-generated toefl rank3 enhanced
oC7ajbZ~Jp	<div class="word">invoice</div>	<div class='definition'><strong>請求書、送り状</strong></div>	<div class="examples">1. Please pay the invoice within 30 days.<br>2. The invoice included all shipping costs.<br>3. She sent an electronic invoice to the client.</div>	<div class="etymology">語源：古フランス語「envois」（送るもの）<br>「en-（中に）+ voie（道）」から「送られる文書」</div>	claude-generated toefl rank3 enhanced
IoEs^2/3(G	<div class="word">barely</div>	<div class='definition'><strong>かろうじて、ほとんど〜ない、やっと</strong></div>	<div class="examples">1. She barely passed the difficult exam.<br>2. We barely had enough time to finish.<br>3. The plant barely survived the harsh winter.</div>	<div class="etymology">語源：「bare（裸の）+ -ly（副詞）」<br>「裸同然・最小限で」という意味から</div>	claude-generated toefl rank3 enhanced
K%EX,zxjoD	<div class="word">ardent</div>	<div class='definition'><strong>熱心な、情熱的な、燃えるような</strong></div>	<div class="examples">1. She was an ardent supporter of environmental causes.<br>2. His ardent pursuit of knowledge impressed teachers.<br>3. They shared an ardent love for classical music.</div>	<div class="etymology">語源：ラテン語「ardere」（燃える）<br>「燃えるような」情熱や熱意を表す</div>	claude-generated toefl rank3 enhanced
ikCj3$f_(=	<div class="word">stake</div>	<div class='definition'><strong>利害関係、杭、賭け金</strong></div>	<div class="examples">1. Everyone has a stake in the company's success.<br>2. The farmer drove stakes into the ground.<br>3. The financial stakes are too high to ignore.</div>	<div class="etymology">語源：古英語「staca」（杭）<br>「刺す・固定する杭」から「利害・賭けるもの」</div>	claude-generated toefl rank3 enhanced
P$qN_%)Z/H	<div class="word">brand-new</div>	<div class='definition'><strong>真新しい、ピカピカの、全く新しい</strong></div>	<div class="examples">1. She bought a brand-new car yesterday.<br>2. The brand-new building impressed all visitors.<br>3. This is a brand-new technology never seen before.</div>	<div class="etymology">語源：「brand（焼印）+ new（新しい）」<br>「焼印を押したばかりの新品」という意味</div>	claude-generated toefl rank3 enhanced
x~X27BMFlL	<div class="word">resignation</div>	<div class='definition'><strong>辞職、諦め、従順な受け入れ</strong></div>	<div class="examples">1. The scandal forced his resignation from office.<br>2. She accepted defeat with quiet resignation.<br>3. His resignation letter was submitted this morning.</div>	<div class="etymology">語源：「re-（再び）+ sign（署名する）」<br>「再び署名して手放す」ことから「辞職・諦め」</div>	claude-generated toefl rank3 enhanced
c_+{Yxdj;^	<div class="word">jargon</div>	<div class='definition'><strong>専門用語、業界用語、理解し難い言葉</strong></div>	<div class="examples">1. Medical jargon confuses most patients.<br>2. Technical jargon should be avoided in presentations.<br>3. Legal jargon makes contracts hard to understand.</div>	<div class="etymology">語源：古フランス語「jargon」（鳥のさえずり）<br>「理解できない音」から「専門的で難解な言葉」</div>	claude-generated toefl rank3 enhanced
l4-cOo$-;4	<div class="word">tornado</div>	<div class='definition'><strong>竜巻、旋風</strong></div>	<div class="examples">1. The tornado destroyed several buildings.<br>2. Weather alerts warned of possible tornadoes.<br>3. They took shelter in the basement during the tornado.</div>	<div class="etymology">語源：スペイン語「tronada」（雷雨）<br>「回転する激しい嵐」を表す</div>	claude-generated toefl rank3 enhanced
"ezY+#S35WI"	<div class="word">emancipate</div>	<div class='definition'><strong>解放する、自由にする、束縛から解く</strong></div>	<div class="examples">1. Lincoln emancipated slaves with his proclamation.<br>2. Education emancipates people from ignorance.<br>3. The revolution emancipated the oppressed citizens.</div>	<div class="etymology">語源：ラテン語「emancipare」（手から離す）<br>「e-（外に）+ manus（手）+ capere（取る）」から「束縛から解放する」</div>	claude-generated toefl rank3 enhanced
Cx/H{`DUju	<div class="word">adverse</div>	<div class='definition'><strong>有害な、不利な、逆の</strong></div>	<div class="examples">1. Adverse weather conditions delayed the flight.<br>2. The drug had several adverse side effects.<br>3. Adverse criticism damaged his reputation.</div>	<div class="etymology">語源：ラテン語「adversus」（向かい合う）<br>「ad-（〜に向かって）+ versus（回転した）」から「反対・有害」</div>	claude-generated toefl rank3 enhanced
di>ilBtl=(	<div class="word">affiliate</div>	<div class='definition'><strong>提携する、加入する、系列会社</strong></div>	<div class="examples">1. The local TV station is affiliated with a major network.<br>2. She decided to affiliate with the political party.<br>3. The university has affiliates in several countries.</div>	<div class="etymology">語源：ラテン語「affiliare」（養子にする）<br>「ad-（〜に）+ filius（息子）」から「家族として迎える・提携」</div>	claude-generated toefl rank3 enhanced
g)vrJH%Ix<	<div class="word">simultaneous</div>	<div class='definition'><strong>同時の、同時発生の</strong></div>	<div class="examples">1. The translator provided simultaneous interpretation.<br>2. Simultaneous events occurred across the country.<br>3. They made simultaneous announcements from different cities.</div>	<div class="etymology">語源：ラテン語「simul」（同時に）<br>「同じ時間に起こる」という意味</div>	claude-generated toefl rank3 enhanced
"t}zqT%S05#"	<div class="word">supreme</div>	<div class='definition'><strong>最高の、至高の、最上の</strong></div>	<div class="examples">1. The Supreme Court made a landmark decision.<br>2. This represents the supreme achievement in science.<br>3. He made the supreme sacrifice for his country.</div>	<div class="etymology">語源：ラテン語「supremus」（最も高い）<br>「super（上の）」の最上級形から「最高・至高」</div>	claude-generated toefl rank3 enhanced
rZmy+o@W6/	<div class="word">quarry</div>	<div class='definition'><strong>採石場、獲物、情報源</strong></div>	<div class="examples">1. Workers extracted marble from the quarry.<br>2. The detective found his quarry at the hotel.<br>3. Ancient texts are a quarry of historical information.</div>	<div class="etymology">語源：古フランス語「quarriere」（四角い石）<br>「正方形に切り出す場所」から「採石場・目標物」</div>	claude-generated toefl rank3 enhanced
